spk_id,gender,household_id,hh_size,OA,LSOA,MSOA
spk-o-63920,male,E00172628_HH000151,2,E00172628,E01013790,E02002863
spk-o-63997,male,E00172628_HH000166,2,E00172628,E01013790,E02002863
spk-o-63638,male,E00172628_HH000053,1,E00172628,E01013790,E02002863
spk-o-64306,male,E00172628_HH000226,2,E00172628,E01013790,E02002863
spk-o-64169,male,E00172628_HH000205,2,E00172628,E01013790,E02002863
spk-o-64061,male,E00172628_HH000183,2,E00172628,E01013790,E02002863
spk-o-64649,male,E00172628_HH000288,2,E00172628,E01013790,E02002863
spk-o-64626,male,E00172628_HH000285,2,E00172628,E01013790,E02002863
spk-o-65400,male,E00172628_HH000408,3,E00172628,E01013790,E02002863
spk-o-64099,male,E00172628_HH000192,2,E00172628,E01013790,E02002863
spk-o-63958,male,E00172628_HH000158,2,E00172628,E01013790,E02002863
spk-o-63865,male,E00172628_HH000138,2,E00172628,E01013790,E02002863
spk-o-64889,male,E00172628_HH000335,2,E00172628,E01013790,E02002863
spk-o-64480,male,E00172628_HH000258,2,E00172628,E01013790,E02002863
spk-o-64698,male,E00172628_HH000296,2,E00172628,E01013790,E02002863
spk-o-63740,male,E00172628_HH000106,1,E00172628,E01013790,E02002863
spk-o-64917,male,E00172628_HH000340,2,E00172628,E01013790,E02002863
spk-o-64450,male,E00172628_HH000252,2,E00172628,E01013790,E02002863
spk-o-67034,female,E00172628_HH000002,1,E00172628,E01013790,E02002863
spk-o-65301,male,E00172628_HH000394,4,E00172628,E01013790,E02002863
spk-o-64906,male,E00172628_HH000338,2,E00172628,E01013790,E02002863
spk-o-63691,male,E00172628_HH000081,1,E00172628,E01013790,E02002863
spk-o-63970,male,E00172628_HH000160,2,E00172628,E01013790,E02002863
spk-o-63597,male,E00172628_HH000035,1,E00172628,E01013790,E02002863
spk-o-64771,male,E00172628_HH000312,2,E00172628,E01013790,E02002863
spk-o-64543,male,E00172628_HH000271,2,E00172628,E01013790,E02002863
spk-o-64615,male,E00172628_HH000285,2,E00172628,E01013790,E02002863
spk-o-64384,male,E00172628_HH000241,2,E00172628,E01013790,E02002863
spk-o-63711,male,E00172628_HH000092,1,E00172628,E01013790,E02002863
spk-o-64308,male,E00172628_HH000227,2,E00172628,E01013790,E02002863
spk-o-64913,male,E00172628_HH000340,2,E00172628,E01013790,E02002863
spk-o-64322,male,E00172628_HH000230,2,E00172628,E01013790,E02002863
spk-o-64043,male,E00172628_HH000178,2,E00172628,E01013790,E02002863
spk-o-67111,female,E00172628_HH000014,1,E00172628,E01013790,E02002863
spk-o-64246,male,E00172628_HH000215,2,E00172628,E01013790,E02002863
spk-o-65009,male,E00172628_HH000358,2,E00172628,E01013790,E02002863
spk-o-64442,male,E00172628_HH000251,2,E00172628,E01013790,E02002863
spk-o-64107,male,E00172628_HH000194,2,E00172628,E01013790,E02002863
spk-o-63880,male,E00172628_HH000141,2,E00172628,E01013790,E02002863
spk-o-65390,male,E00172628_HH000406,3,E00172628,E01013790,E02002863
spk-o-65121,male,E00172628_HH000379,7,E00172628,E01013790,E02002863
spk-o-64709,male,E00172628_HH000300,2,E00172628,E01013790,E02002863
spk-o-65366,male,E00172628_HH000403,3,E00172628,E01013790,E02002863
spk-o-64755,male,E00172628_HH000310,2,E00172628,E01013790,E02002863
spk-o-64046,male,E00172628_HH000179,2,E00172628,E01013790,E02002863
spk-o-64918,male,E00172628_HH000341,2,E00172628,E01013790,E02002863
spk-o-64911,male,E00172628_HH000339,2,E00172628,E01013790,E02002863
spk-o-65229,male,E00172628_HH000386,5,E00172628,E01013790,E02002863
spk-o-63932,male,E00172628_HH000152,2,E00172628,E01013790,E02002863
spk-o-65254,male,E00172628_HH000389,5,E00172628,E01013790,E02002863
spk-o-64697,male,E00172628_HH000295,2,E00172628,E01013790,E02002863
spk-o-65217,male,E00172628_HH000385,5,E00172628,E01013790,E02002863
spk-o-64773,male,E00172628_HH000313,2,E00172628,E01013790,E02002863
spk-o-63652,male,E00172628_HH000059,1,E00172628,E01013790,E02002863
spk-o-64695,male,E00172628_HH000295,2,E00172628,E01013790,E02002863
spk-o-64902,male,E00172628_HH000338,2,E00172628,E01013790,E02002863
spk-o-64062,male,E00172628_HH000184,2,E00172628,E01013790,E02002863
spk-o-63570,male,E00172628_HH000022,1,E00172628,E01013790,E02002863
spk-o-64240,male,E00172628_HH000214,2,E00172628,E01013790,E02002863
spk-o-64637,male,E00172628_HH000287,2,E00172628,E01013790,E02002863
spk-o-63864,male,E00172628_HH000138,2,E00172628,E01013790,E02002863
spk-o-64112,male,E00172628_HH000196,2,E00172628,E01013790,E02002863
spk-o-63938,male,E00172628_HH000153,2,E00172628,E01013790,E02002863
spk-o-64438,male,E00172628_HH000250,2,E00172628,E01013790,E02002863
spk-o-64515,male,E00172628_HH000264,2,E00172628,E01013790,E02002863
spk-o-64722,male,E00172628_HH000303,2,E00172628,E01013790,E02002863
spk-o-64319,male,E00172628_HH000229,2,E00172628,E01013790,E02002863
spk-o-64222,male,E00172628_HH000212,2,E00172628,E01013790,E02002863
spk-o-65159,male,E00172628_HH000382,6,E00172628,E01013790,E02002863
spk-o-63798,male,E00172628_HH000123,2,E00172628,E01013790,E02002863
spk-o-65163,male,E00172628_HH000382,6,E00172628,E01013790,E02002863
spk-o-63729,male,E00172628_HH000100,1,E00172628,E01013790,E02002863
spk-o-64403,male,E00172628_HH000244,2,E00172628,E01013790,E02002863
spk-o-63703,male,E00172628_HH000088,1,E00172628,E01013790,E02002863
spk-o-64636,male,E00172628_HH000287,2,E00172628,E01013790,E02002863
spk-o-64284,male,E00172628_HH000223,2,E00172628,E01013790,E02002863
spk-o-63991,male,E00172628_HH000165,2,E00172628,E01013790,E02002863
spk-o-64672,male,E00172628_HH000291,2,E00172628,E01013790,E02002863
spk-o-63779,male,E00172628_HH000118,2,E00172628,E01013790,E02002863
spk-o-65043,male,E00172628_HH000365,2,E00172628,E01013790,E02002863
spk-o-63567,male,E00172628_HH000021,1,E00172628,E01013790,E02002863
spk-o-65256,male,E00172628_HH000389,5,E00172628,E01013790,E02002863
spk-o-63674,male,E00172628_HH000072,1,E00172628,E01013790,E02002863
spk-o-63742,male,E00172628_HH000107,1,E00172628,E01013790,E02002863
spk-o-64102,male,E00172628_HH000193,2,E00172628,E01013790,E02002863
spk-o-64562,male,E00172628_HH000275,2,E00172628,E01013790,E02002863
spk-o-63732,male,E00172628_HH000103,1,E00172628,E01013790,E02002863
spk-o-65450,male,E00187352_HH000037,2,E00187352,E01035106,E02002865
spk-o-65538,male,E00187352_HH000054,2,E00187352,E01035106,E02002865
spk-o-67187,female,E00187352_HH000005,1,E00187352,E01035106,E02002865
spk-o-65428,male,E00187352_HH000032,2,E00187352,E01035106,E02002865
spk-o-67434,female,E00187352_HH000022,2,E00187352,E01035106,E02002865
spk-o-65592,male,E00187352_HH000060,4,E00187352,E01035106,E02002865
spk-o-65487,male,E00187352_HH000044,2,E00187352,E01035106,E02002865
spk-o-67280,female,E00187352_HH000011,1,E00187352,E01035106,E02002865
spk-o-65542,male,E00187352_HH000054,2,E00187352,E01035106,E02002865
spk-o-65499,male,E00187352_HH000046,2,E00187352,E01035106,E02002865
spk-o-67373,female,E00187352_HH000018,2,E00187352,E01035106,E02002865
spk-o-65583,male,E00187352_HH000059,4,E00187352,E01035106,E02002865
spk-o-67289,female,E00187352_HH000012,1,E00187352,E01035106,E02002865
spk-o-65553,male,E00187352_HH000055,6,E00187352,E01035106,E02002865
spk-o-65424,male,E00187352_HH000030,2,E00187352,E01035106,E02002865
spk-o-67474,female,E00187352_HH000025,2,E00187352,E01035106,E02002865
spk-o-65531,male,E00187352_HH000053,2,E00187352,E01035106,E02002865
spk-o-67156,female,E00187352_HH000001,1,E00187352,E01035106,E02002865
spk-o-65554,male,E00187352_HH000056,5,E00187352,E01035106,E02002865
spk-o-65579,male,E00187352_HH000058,4,E00187352,E01035106,E02002865
spk-o-65477,male,E00187352_HH000041,2,E00187352,E01035106,E02002865
spk-o-65416,male,E00187352_HH000029,2,E00187352,E01035106,E02002865
spk-o-65552,male,E00187352_HH000055,6,E00187352,E01035106,E02002865
spk-o-65444,male,E00187352_HH000036,2,E00187352,E01035106,E02002865
spk-o-65426,male,E00187352_HH000031,2,E00187352,E01035106,E02002865
spk-o-67291,female,E00187352_HH000013,1,E00187352,E01035106,E02002865
spk-o-67336,female,E00187352_HH000016,1,E00187352,E01035106,E02002865
spk-o-65488,male,E00187352_HH000044,2,E00187352,E01035106,E02002865
spk-o-65576,male,E00187352_HH000058,4,E00187352,E01035106,E02002865
spk-o-67417,female,E00187352_HH000021,2,E00187352,E01035106,E02002865
spk-o-65479,male,E00187352_HH000042,2,E00187352,E01035106,E02002865
spk-o-67404,female,E00187352_HH000020,2,E00187352,E01035106,E02002865
spk-o-65405,male,E00187352_HH000027,2,E00187352,E01035106,E02002865
spk-o-65449,male,E00187352_HH000037,2,E00187352,E01035106,E02002865
spk-o-65516,male,E00187352_HH000050,2,E00187352,E01035106,E02002865
spk-o-67471,female,E00187352_HH000024,2,E00187352,E01035106,E02002865
spk-o-65468,male,E00187352_HH000040,2,E00187352,E01035106,E02002865
spk-o-65496,male,E00187352_HH000045,2,E00187352,E01035106,E02002865
spk-o-67276,female,E00187352_HH000010,1,E00187352,E01035106,E02002865
spk-o-67480,female,E00187352_HH000026,2,E00187352,E01035106,E02002865
spk-o-65573,male,E00187352_HH000057,4,E00187352,E01035106,E02002865
spk-o-65482,male,E00187352_HH000043,2,E00187352,E01035106,E02002865
spk-o-67464,female,E00187352_HH000023,2,E00187352,E01035106,E02002865
spk-o-65431,male,E00187352_HH000033,2,E00187352,E01035106,E02002865
spk-o-65521,male,E00187352_HH000051,2,E00187352,E01035106,E02002865
spk-o-67195,female,E00187352_HH000006,1,E00187352,E01035106,E02002865
spk-o-65511,male,E00187352_HH000048,2,E00187352,E01035106,E02002865
spk-o-65481,male,E00187352_HH000043,2,E00187352,E01035106,E02002865
spk-o-65413,male,E00187352_HH000029,2,E00187352,E01035106,E02002865
spk-o-65435,male,E00187352_HH000034,2,E00187352,E01035106,E02002865
spk-o-65404,male,E00187352_HH000027,2,E00187352,E01035106,E02002865
spk-o-67364,female,E00187352_HH000017,1,E00187352,E01035106,E02002865
spk-o-65478,male,E00187352_HH000042,2,E00187352,E01035106,E02002865
spk-o-65403,male,E00187352_HH000026,2,E00187352,E01035106,E02002865
spk-o-65522,male,E00187352_HH000052,2,E00187352,E01035106,E02002865
spk-o-67207,female,E00187352_HH000008,1,E00187352,E01035106,E02002865
spk-o-65425,male,E00187352_HH000031,2,E00187352,E01035106,E02002865
spk-o-65584,male,E00187352_HH000059,4,E00187352,E01035106,E02002865
spk-o-65513,male,E00187352_HH000048,2,E00187352,E01035106,E02002865
spk-o-67445,female,E00187352_HH000023,2,E00187352,E01035106,E02002865
spk-o-67382,female,E00187352_HH000019,2,E00187352,E01035106,E02002865
spk-o-65551,male,E00187352_HH000055,6,E00187352,E01035106,E02002865
spk-o-65570,male,E00187352_HH000057,4,E00187352,E01035106,E02002865
spk-o-67418,female,E00187352_HH000022,2,E00187352,E01035106,E02002865
spk-o-67267,female,E00187352_HH000009,1,E00187352,E01035106,E02002865
spk-o-67305,female,E00187352_HH000014,1,E00187352,E01035106,E02002865
spk-o-65520,male,E00187352_HH000051,2,E00187352,E01035106,E02002865
spk-o-67179,female,E00187352_HH000004,1,E00187352,E01035106,E02002865
spk-o-67366,female,E00187352_HH000018,2,E00187352,E01035106,E02002865
spk-o-65409,male,E00187352_HH000028,2,E00187352,E01035106,E02002865
spk-o-65547,male,E00187352_HH000055,6,E00187352,E01035106,E02002865
spk-o-67206,female,E00187352_HH000007,1,E00187352,E01035106,E02002865
spk-o-65507,male,E00187352_HH000047,2,E00187352,E01035106,E02002865
spk-o-65564,male,E00187352_HH000056,5,E00187352,E01035106,E02002865
spk-o-65549,male,E00187352_HH000055,6,E00187352,E01035106,E02002865
spk-o-65447,male,E00187352_HH000036,2,E00187352,E01035106,E02002865
spk-o-65438,male,E00187352_HH000034,2,E00187352,E01035106,E02002865
spk-o-65578,male,E00187352_HH000058,4,E00187352,E01035106,E02002865
spk-o-65430,male,E00187352_HH000032,2,E00187352,E01035106,E02002865
spk-o-65515,male,E00187352_HH000049,2,E00187352,E01035106,E02002865
spk-o-65466,male,E00187352_HH000040,2,E00187352,E01035106,E02002865
spk-o-6559,male,E00187352_HH000060,4,E00187352,E01035106,E02002865
spk-o-65514,male,E00187352_HH000049,2,E00187352,E01035106,E02002865
spk-o-65590,male,E00187352_HH000060,4,E00187352,E01035106,E02002865
spk-o-65423,male,E00187352_HH000030,2,E00187352,E01035106,E02002865
spk-o-65461,male,E00187352_HH000038,2,E00187352,E01035106,E02002865
spk-o-65433,male,E00187352_HH000033,2,E00187352,E01035106,E02002865
spk-o-65561,male,E00187352_HH000056,5,E00187352,E01035106,E02002865
spk-o-65455,male,E00187352_HH000038,2,E00187352,E01035106,E02002865
spk-o-65505,male,E00187352_HH000047,2,E00187352,E01035106,E02002865
spk-o-67475,female,E00187352_HH000025,2,E00187352,E01035106,E02002865
spk-o-65581,male,E00187352_HH000059,4,E00187352,E01035106,E02002865
spk-o-65464,male,E00187352_HH000039,2,E00187352,E01035106,E02002865
spk-o-65475,male,E00187352_HH000041,2,E00187352,E01035106,E02002865
spk-o-65556,male,E00187352_HH000056,5,E00187352,E01035106,E02002865
spk-o-65408,male,E00187352_HH000028,2,E00187352,E01035106,E02002865
spk-o-67470,female,E00187352_HH000024,2,E00187352,E01035106,E02002865
spk-o-65571,male,E00187352_HH000057,4,E00187352,E01035106,E02002865
spk-o-67165,female,E00187352_HH000002,1,E00187352,E01035106,E02002865
spk-o-65441,male,E00187352_HH000035,2,E00187352,E01035106,E02002865
spk-o-67395,female,E00187352_HH000020,2,E00187352,E01035106,E02002865
spk-o-67167,female,E00187352_HH000003,1,E00187352,E01035106,E02002865
spk-o-67409,female,E00187352_HH000021,2,E00187352,E01035106,E02002865
spk-o-65559,male,E00187352_HH000056,5,E00187352,E01035106,E02002865
spk-o-65527,male,E00187352_HH000053,2,E00187352,E01035106,E02002865
spk-o-65586,male,E00187352_HH000059,4,E00187352,E01035106,E02002865
spk-o-65504,male,E00187352_HH000046,2,E00187352,E01035106,E02002865
spk-o-65525,male,E00187352_HH000052,2,E00187352,E01035106,E02002865
spk-o-65518,male,E00187352_HH000050,2,E00187352,E01035106,E02002865
spk-o-65598,male,E00187352_HH000060,4,E00187352,E01035106,E02002865
spk-o-67387,female,E00187352_HH000019,2,E00187352,E01035106,E02002865
spk-o-65465,male,E00187352_HH000039,2,E00187352,E01035106,E02002865
spk-o-65490,male,E00187352_HH000045,2,E00187352,E01035106,E02002865
spk-o-65574,male,E00187352_HH000058,4,E00187352,E01035106,E02002865
spk-o-67327,female,E00187352_HH000015,1,E00187352,E01035106,E02002865
spk-o-65548,male,E00187352_HH000055,6,E00187352,E01035106,E02002865
spk-o-65440,male,E00187352_HH000035,2,E00187352,E01035106,E02002865
spk-o-65567,male,E00187352_HH000057,4,E00187352,E01035106,E02002865
spk-o-65838,male,E00187363_HH000071,3,E00187363,E01035106,E02002865
spk-o-67675,female,E00187363_HH000020,1,E00187363,E01035106,E02002865
spk-o-65705,male,E00187363_HH000052,2,E00187363,E01035106,E02002865
spk-o-65746,male,E00187363_HH000059,2,E00187363,E01035106,E02002865
spk-o-65641,male,E00187363_HH000039,2,E00187363,E01035106,E02002865
spk-o-67613,female,E00187363_HH000013,1,E00187363,E01035106,E02002865
spk-o-65749,male,E00187363_HH000060,2,E00187363,E01035106,E02002865
spk-o-65665,male,E00187363_HH000044,2,E00187363,E01035106,E02002865
spk-o-65668,male,E00187363_HH000044,2,E00187363,E01035106,E02002865
spk-o-67650,female,E00187363_HH000019,1,E00187363,E01035106,E02002865
spk-o-65629,male,E00187363_HH000037,2,E00187363,E01035106,E02002865
spk-o-65700,male,E00187363_HH000050,2,E00187363,E01035106,E02002865
spk-o-65738,male,E00187363_HH000058,2,E00187363,E01035106,E02002865
spk-o-65796,male,E00187363_HH000067,4,E00187363,E01035106,E02002865
spk-o-65837,male,E00187363_HH000071,3,E00187363,E01035106,E02002865
spk-o-65664,male,E00187363_HH000043,2,E00187363,E01035106,E02002865
spk-o-67719,female,E00187363_HH000025,2,E00187363,E01035106,E02002865
spk-o-65675,male,E00187363_HH000046,2,E00187363,E01035106,E02002865
spk-o-65814,male,E00187363_HH000069,4,E00187363,E01035106,E02002865
spk-o-65688,male,E00187363_HH000048,2,E00187363,E01035106,E02002865
spk-o-67611,female,E00187363_HH000012,1,E00187363,E01035106,E02002865
spk-o-65804,male,E00187363_HH000067,4,E00187363,E01035106,E02002865
spk-o-65779,male,E00187363_HH000066,6,E00187363,E01035106,E02002865
spk-o-65784,male,E00187363_HH000066,6,E00187363,E01035106,E02002865
spk-o-65639,male,E00187363_HH000039,2,E00187363,E01035106,E02002865
spk-o-65618,male,E00187363_HH000034,2,E00187363,E01035106,E02002865
spk-o-67595,female,E00187363_HH000010,1,E00187363,E01035106,E02002865
spk-o-67528,female,E00187363_HH000005,1,E00187363,E01035106,E02002865
spk-o-67716,female,E00187363_HH000024,2,E00187363,E01035106,E02002865
spk-o-65813,male,E00187363_HH000069,4,E00187363,E01035106,E02002865
spk-o-67748,female,E00187363_HH000027,2,E00187363,E01035106,E02002865
spk-o-65747,male,E00187363_HH000060,2,E00187363,E01035106,E02002865
spk-o-67785,female,E00187363_HH000029,2,E00187363,E01035106,E02002865
spk-o-67637,female,E00187363_HH000017,1,E00187363,E01035106,E02002865
spk-o-67599,female,E00187363_HH000011,1,E00187363,E01035106,E02002865
spk-o-65856,male,E00187363_HH000074,3,E00187363,E01035106,E02002865
spk-o-65781,male,E00187363_HH000066,6,E00187363,E01035106,E02002865
spk-o-65604,male,E00187363_HH000032,2,E00187363,E01035106,E02002865
spk-o-65801,male,E00187363_HH000067,4,E00187363,E01035106,E02002865
spk-o-65721,male,E00187363_HH000054,2,E00187363,E01035106,E02002865
spk-o-65744,male,E00187363_HH000059,2,E00187363,E01035106,E02002865
spk-o-65652,male,E00187363_HH000041,2,E00187363,E01035106,E02002865
spk-o-67494,female,E00187363_HH000001,1,E00187363,E01035106,E02002865
spk-o-65707,male,E00187363_HH000052,2,E00187363,E01035106,E02002865
spk-o-67720,female,E00187363_HH000025,2,E00187363,E01035106,E02002865
spk-o-65600,male,E00187363_HH000031,2,E00187363,E01035106,E02002865
spk-o-65720,male,E00187363_HH000054,2,E00187363,E01035106,E02002865
spk-o-67705,female,E00187363_HH000023,2,E00187363,E01035106,E02002865
spk-o-67712,female,E00187363_HH000024,2,E00187363,E01035106,E02002865
spk-o-67699,female,E00187363_HH000023,2,E00187363,E01035106,E02002865
spk-o-65701,male,E00187363_HH000050,2,E00187363,E01035106,E02002865
spk-o-65671,male,E00187363_HH000045,2,E00187363,E01035106,E02002865
spk-o-65615,male,E00187363_HH000033,2,E00187363,E01035106,E02002865
spk-o-67629,female,E00187363_HH000016,1,E00187363,E01035106,E02002865
spk-o-65739,male,E00187363_HH000058,2,E00187363,E01035106,E02002865
spk-o-67830,female,E00187363_HH000031,2,E00187363,E01035106,E02002865
spk-o-67692,female,E00187363_HH000022,2,E00187363,E01035106,E02002865
spk-o-65674,male,E00187363_HH000045,2,E00187363,E01035106,E02002865
spk-o-65850,male,E00187363_HH000073,3,E00187363,E01035106,E02002865
spk-o-65772,male,E00187363_HH000064,2,E00187363,E01035106,E02002865
spk-o-65620,male,E00187363_HH000035,2,E00187363,E01035106,E02002865
spk-o-67725,female,E00187363_HH000026,2,E00187363,E01035106,E02002865
spk-o-65818,male,E00187363_HH000069,4,E00187363,E01035106,E02002865
spk-o-65697,male,E00187363_HH000049,2,E00187363,E01035106,E02002865
spk-o-65762,male,E00187363_HH000062,2,E00187363,E01035106,E02002865
spk-o-67769,female,E00187363_HH000028,2,E00187363,E01035106,E02002865
spk-o-65704,male,E00187363_HH000051,2,E00187363,E01035106,E02002865
spk-o-65778,male,E00187363_HH000065,2,E00187363,E01035106,E02002865
spk-o-65661,male,E00187363_HH000042,2,E00187363,E01035106,E02002865
spk-o-65846,male,E00187363_HH000073,3,E00187363,E01035106,E02002865
spk-o-65841,male,E00187363_HH000072,3,E00187363,E01035106,E02002865
spk-o-65633,male,E00187363_HH000038,2,E00187363,E01035106,E02002865
spk-o-67540,female,E00187363_HH000006,1,E00187363,E01035106,E02002865
spk-o-65718,male,E00187363_HH000053,2,E00187363,E01035106,E02002865
spk-o-65783,male,E00187363_HH000066,6,E00187363,E01035106,E02002865
spk-o-65624,male,E00187363_HH000036,2,E00187363,E01035106,E02002865
spk-o-67779,female,E00187363_HH000029,2,E00187363,E01035106,E02002865
spk-o-67778,female,E00187363_HH000028,2,E00187363,E01035106,E02002865
